order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,delivery_delay_days,delivery_completion_rate,is_on_time,is_complete_delivery
FMR313321302,25891203,266,2024-03-13,2024-03-13,213,0,80.08,Yes,No
FMR312601503,25891203,452,2024-03-12,2024-03-12,362,0,80.09,Yes,No
FMR313601603,25891203,340,2024-03-13,2024-03-13,323,0,95.0,Yes,No
FMR313902203,25891203,285,2024-03-13,2024-03-13,285,0,100.0,Yes,Yes
FMR313903503,25891203,135,2024-03-13,2024-03-13,121,0,89.63,Yes,No
FMR312622602,25891302,95,2024-03-12,2024-03-12,95,0,100.0,Yes,Yes
FMR311320601,25891302,100,2024-03-11,2024-03-11,100,0,100.0,Yes,Yes
FMR313320302,25891302,35,2024-03-13,2024-03-12,33,-1,94.29,Yes,No
FMR311321601,25891302,77,2024-03-11,2024-03-11,77,0,100.0,Yes,Yes
FMR312321302,25891302,44,2024-03-12,2024-03-13,40,1,90.91,No,No
FMR313321302,25891302,35,2024-03-13,2024-03-13,35,0,100.0,Yes,Yes
FMR312520601,25891302,90,2024-03-12,2024-03-12,81,0,90.0,Yes,No
FMR311902601,25891302,65,2024-03-11,2024-03-11,65,0,100.0,Yes,Yes
FMR313902602,25891302,36,2024-03-13,2024-03-14,36,1,100.0,No,Yes
FMR311521302,25891302,85,2024-03-11,2024-03-14,85,3,100.0,No,Yes
FMR312521302,25891302,39,2024-03-12,2024-03-11,39,-1,100.0,Yes,Yes
FMR313103402,25891302,37,2024-03-13,2024-03-13,33,0,89.19,Yes,No
FMR311202603,25891302,79,2024-03-11,2024-03-11,71,0,89.87,Yes,No
FMR311401403,25891302,48,2024-03-11,2024-03-11,46,0,95.83,Yes,No
FMR313703302,25891302,47,2024-03-13,2024-03-13,47,0,100.0,Yes,Yes
FMR311601503,25891302,27,2024-03-11,2024-03-11,24,0,88.89,Yes,No
FMR312601503,25891302,55,2024-03-12,2024-03-12,52,0,94.55,Yes,No
FMR313121401,25891302,59,2024-03-13,2024-03-15,47,2,79.66,No,No
FMR313903503,25891302,37,2024-03-13,2024-03-13,30,0,81.08,Yes,No
FMR312503503,25891302,28,2024-03-12,2024-03-12,28,0,100.0,Yes,Yes
FMR311301601,25891302,46,2024-03-11,2024-03-12,46,1,100.0,No,Yes
FMR311703603,25891301,56,2024-03-11,2024-03-11,56,0,100.0,Yes,Yes
FMR313102601,25891301,42,2024-03-13,2024-03-13,42,0,100.0,Yes,Yes
FMR312320301,25891301,80,2024-03-12,2024-03-12,80,0,100.0,Yes,Yes
FMR311101602,25891301,81,2024-03-11,2024-03-11,81,0,100.0,Yes,Yes
FMR311720301,25891301,49,2024-03-11,2024-03-13,49,2,100.0,No,Yes
FMR312103503,25891301,27,2024-03-12,2024-03-12,27,0,100.0,Yes,Yes
FMR312321602,25891301,95,2024-03-12,2024-03-12,95,0,100.0,Yes,Yes
FMR313501301,25891301,94,2024-03-13,2024-03-13,94,0,100.0,Yes,Yes
FMR311601301,25891301,35,2024-03-11,2024-03-10,28,-1,80.0,Yes,No
FMR313220602,25891301,100,2024-03-13,2024-03-13,100,0,100.0,Yes,Yes
FMR313401301,25891301,26,2024-03-13,2024-03-14,26,1,100.0,No,Yes
FMR313721102,25891102,347,2024-03-13,2024-03-15,347,2,100.0,No,Yes
FMR311521401,25891102,303,2024-03-11,2024-03-11,303,0,100.0,Yes,Yes
FMR312520102,25891102,453,2024-03-12,2024-03-15,430,3,94.92,No,No
FMR313622403,25891102,495,2024-03-13,2024-03-13,495,0,100.0,Yes,Yes
FMR311121102,25891102,467,2024-03-11,2024-03-13,467,2,100.0,No,Yes
FMR313422102,25891102,383,2024-03-13,2024-03-13,364,0,95.04,Yes,No
FMR311503402,25891102,455,2024-03-11,2024-03-11,432,0,94.95,Yes,No
FMR312720102,25891102,489,2024-03-12,2024-03-12,465,0,95.09,Yes,No
FMR313103402,25891102,431,2024-03-13,2024-03-13,431,0,100.0,Yes,Yes
FMR313320302,25891102,492,2024-03-13,2024-03-12,492,-1,100.0,Yes,Yes
FMR311903201,25891102,493,2024-03-11,2024-03-11,493,0,100.0,Yes,Yes
FMR312903502,25891102,428,2024-03-12,2024-03-12,428,0,100.0,Yes,Yes
FMR313903503,25891102,311,2024-03-13,2024-03-13,249,0,80.06,Yes,No
FMR313702602,25891102,338,2024-03-13,2024-03-13,321,0,94.97,Yes,No
FMR313220602,25891102,409,2024-03-13,2024-03-13,409,0,100.0,Yes,Yes
FMR311201102,25891102,325,2024-03-11,2024-03-11,325,0,100.0,Yes,Yes
FMR313201502,25891102,318,2024-03-13,2024-03-13,318,0,100.0,Yes,Yes
FMR311122102,25891102,494,2024-03-11,2024-03-12,445,1,90.08,No,No
FMR313203102,25891102,489,2024-03-13,2024-03-13,489,0,100.0,Yes,Yes
FMR311102502,25891502,160,2024-03-11,2024-03-10,160,-1,100.0,Yes,Yes
FMR313122502,25891502,172,2024-03-13,2024-03-14,155,1,90.12,No,No
FMR312622602,25891502,213,2024-03-12,2024-03-12,213,0,100.0,Yes,Yes
FMR313201502,25891502,233,2024-03-13,2024-03-13,233,0,100.0,Yes,Yes
FMR311301502,25891502,165,2024-03-11,2024-03-11,165,0,100.0,Yes,Yes
FMR311220503,25891502,204,2024-03-11,2024-03-11,204,0,100.0,Yes,Yes
FMR312903502,25891502,209,2024-03-12,2024-03-12,188,0,89.95,Yes,No
FMR313202503,25891502,138,2024-03-13,2024-03-13,138,0,100.0,Yes,Yes
FMR313121502,25891502,152,2024-03-13,2024-03-16,152,3,100.0,No,Yes
FMR313603203,25891203,301,2024-03-13,2024-03-13,301,0,100.0,Yes,Yes
FMR313103502,25891502,164,2024-03-13,2024-03-14,148,1,90.24,No,No
FMR311902602,25891502,169,2024-03-11,2024-03-12,152,1,89.94,No,No
FMR311720502,25891502,110,2024-03-11,2024-03-14,110,3,100.0,No,Yes
FMR313720502,25891502,134,2024-03-13,2024-03-13,134,0,100.0,Yes,Yes
FMR312422502,25891502,230,2024-03-12,2024-03-12,230,0,100.0,Yes,Yes
FMR312101502,25891502,117,2024-03-12,2024-03-12,117,0,100.0,Yes,Yes
FMR313703502,25891502,129,2024-03-13,2024-03-15,123,2,95.35,No,No
FMR311403502,25891502,110,2024-03-11,2024-03-11,110,0,100.0,Yes,Yes
FMR312403503,25891502,228,2024-03-12,2024-03-12,217,0,95.18,Yes,No
FMR311402502,25891502,121,2024-03-11,2024-03-11,121,0,100.0,Yes,Yes
FMR311421502,25891502,180,2024-03-11,2024-03-12,171,1,95.0,No,No
FMR312403503,25891403,361,2024-03-12,2024-03-12,361,0,100.0,Yes,Yes
FMR313403403,25891403,233,2024-03-13,2024-03-13,233,0,100.0,Yes,Yes
FMR311402502,25891403,231,2024-03-11,2024-03-11,231,0,100.0,Yes,Yes
FMR312402602,25891403,451,2024-03-12,2024-03-12,406,0,90.02,Yes,No
FMR312203501,25891403,252,2024-03-12,2024-03-12,252,0,100.0,Yes,Yes
FMR311902601,25891403,211,2024-03-11,2024-03-11,211,0,100.0,Yes,Yes
FMR312221403,25891403,253,2024-03-12,2024-03-13,253,1,100.0,No,Yes
FMR311202603,25891403,321,2024-03-11,2024-03-11,321,0,100.0,Yes,Yes
FMR313202403,25891403,250,2024-03-13,2024-03-14,250,1,100.0,No,Yes
FMR313121403,25891403,462,2024-03-13,2024-03-14,462,1,100.0,No,Yes
FMR311301502,25891403,479,2024-03-11,2024-03-11,479,0,100.0,Yes,Yes
FMR312301501,25891403,432,2024-03-12,2024-03-12,432,0,100.0,Yes,Yes
FMR313103502,25891403,220,2024-03-13,2024-03-14,176,1,80.0,No,No
FMR311401403,25891403,257,2024-03-11,2024-03-11,257,0,100.0,Yes,Yes
FMR312401403,25891403,370,2024-03-12,2024-03-12,370,0,100.0,Yes,Yes
FMR312220602,25891403,216,2024-03-12,2024-03-12,194,0,89.81,Yes,No
FMR313622403,25891403,391,2024-03-13,2024-03-13,391,0,100.0,Yes,Yes
FMR313720503,25891503,192,2024-03-13,2024-03-14,192,1,100.0,No,Yes
FMR313121601,25891503,194,2024-03-13,2024-03-13,194,0,100.0,Yes,Yes
FMR312403503,25891503,146,2024-03-12,2024-03-12,146,0,100.0,Yes,Yes
FMR312503503,25891503,171,2024-03-12,2024-03-12,171,0,100.0,Yes,Yes
FMR311220503,25891503,101,2024-03-11,2024-03-11,101,0,100.0,Yes,Yes
FMR311321503,25891503,185,2024-03-11,2024-03-12,176,1,95.14,No,No
FMR312103503,25891503,177,2024-03-12,2024-03-12,168,0,94.92,Yes,No
FMR312421503,25891503,201,2024-03-12,2024-03-13,191,1,95.02,No,No
FMR311703503,25891503,106,2024-03-11,2024-03-12,106,1,100.0,No,Yes
FMR313903503,25891503,156,2024-03-13,2024-03-13,148,0,94.87,Yes,No
FMR312201503,25891503,219,2024-03-12,2024-03-14,219,2,100.0,No,Yes
FMR312102503,25891503,117,2024-03-12,2024-03-12,117,0,100.0,Yes,Yes
FMR313102601,25891503,220,2024-03-13,2024-03-13,198,0,90.0,Yes,No
FMR311721601,25891503,203,2024-03-11,2024-03-11,183,0,90.15,Yes,No
FMR313202503,25891503,138,2024-03-13,2024-03-13,138,0,100.0,Yes,Yes
FMR311301503,25891503,116,2024-03-11,2024-03-10,116,-1,100.0,Yes,Yes
FMR312101503,25891503,147,2024-03-12,2024-03-13,147,1,100.0,No,Yes
FMR313402603,25891503,162,2024-03-13,2024-03-13,162,0,100.0,Yes,Yes
FMR312621503,25891503,148,2024-03-12,2024-03-11,148,-1,100.0,Yes,Yes
FMR311122503,25891503,210,2024-03-11,2024-03-13,210,2,100.0,No,Yes
FMR311601503,25891503,136,2024-03-11,2024-03-11,109,0,80.15,Yes,No
FMR312601503,25891503,217,2024-03-12,2024-03-12,217,0,100.0,Yes,Yes
FMR311422503,25891503,184,2024-03-11,2024-03-11,147,0,79.89,Yes,No
FMR311603103,25891103,301,2024-03-11,2024-03-11,301,0,100.0,Yes,Yes
FMR312421503,25891103,493,2024-03-12,2024-03-13,394,1,79.92,No,No
FMR311903201,25891103,488,2024-03-11,2024-03-11,488,0,100.0,Yes,Yes
FMR312703103,25891103,427,2024-03-12,2024-03-15,427,3,100.0,No,Yes
FMR311702103,25891103,374,2024-03-11,2024-03-10,299,-1,79.95,Yes,No
FMR311601503,25891103,453,2024-03-11,2024-03-11,430,0,94.92,Yes,No
FMR311320402,25891103,388,2024-03-11,2024-03-12,349,1,89.95,No,No
FMR313303202,25891103,493,2024-03-13,2024-03-13,493,0,100.0,Yes,Yes
FMR312501103,25891103,493,2024-03-12,2024-03-11,493,-1,100.0,Yes,Yes
FMR313501301,25891103,454,2024-03-13,2024-03-13,454,0,100.0,Yes,Yes
FMR312121103,25891103,371,2024-03-12,2024-03-13,371,1,100.0,No,Yes
FMR313220602,25891103,476,2024-03-13,2024-03-13,476,0,100.0,Yes,Yes
FMR312301501,25891103,399,2024-03-12,2024-03-12,319,0,79.95,Yes,No
FMR311902601,25891103,463,2024-03-11,2024-03-11,463,0,100.0,Yes,Yes
FMR313103402,25891103,463,2024-03-13,2024-03-13,440,0,95.03,Yes,No
FMR313102601,25891103,312,2024-03-13,2024-03-13,312,0,100.0,Yes,Yes
FMR313721103,25891103,362,2024-03-13,2024-03-13,362,0,100.0,Yes,Yes
FMR313422103,25891103,474,2024-03-13,2024-03-16,427,3,90.08,No,No
FMR311522601,25891601,130,2024-03-11,2024-03-14,130,3,100.0,No,Yes
FMR311702603,25891601,148,2024-03-11,2024-03-11,148,0,100.0,Yes,Yes
FMR312702601,25891601,103,2024-03-12,2024-03-12,98,0,95.15,Yes,No
FMR312520601,25891601,94,2024-03-12,2024-03-12,94,0,100.0,Yes,Yes
FMR311902601,25891601,164,2024-03-11,2024-03-11,164,0,100.0,Yes,Yes
FMR313902601,25891601,93,2024-03-13,2024-03-12,93,-1,100.0,Yes,Yes
FMR313402603,25891601,186,2024-03-13,2024-03-13,186,0,100.0,Yes,Yes
FMR311721601,25891601,50,2024-03-11,2024-03-11,50,0,100.0,Yes,Yes
FMR312721603,25891601,190,2024-03-12,2024-03-12,180,0,94.74,Yes,No
FMR313121601,25891601,121,2024-03-13,2024-03-13,121,0,100.0,Yes,Yes
FMR311521401,25891401,288,2024-03-11,2024-03-11,288,0,100.0,Yes,Yes
FMR312402602,25891201,355,2024-03-12,2024-03-12,337,0,94.93,Yes,No
FMR311202603,25891201,127,2024-03-11,2024-03-11,121,0,95.28,Yes,No
FMR311321601,25891201,409,2024-03-11,2024-03-11,409,0,100.0,Yes,Yes
FMR311102602,25891201,145,2024-03-11,2024-03-11,145,0,100.0,Yes,Yes
FMR313221201,25891201,141,2024-03-13,2024-03-15,141,2,100.0,No,Yes
FMR311903201,25891201,286,2024-03-11,2024-03-11,286,0,100.0,Yes,Yes
FMR313720502,25891201,454,2024-03-13,2024-03-13,454,0,100.0,Yes,Yes
FMR311702603,25891201,358,2024-03-11,2024-03-11,286,0,79.89,Yes,No
FMR313702201,25891201,408,2024-03-13,2024-03-12,388,-1,95.1,Yes,No
FMR312622602,25891201,447,2024-03-12,2024-03-12,447,0,100.0,Yes,Yes
FMR312520201,25891201,133,2024-03-12,2024-03-11,133,-1,100.0,Yes,Yes
FMR311422503,25891501,196,2024-03-11,2024-03-11,176,0,89.8,Yes,No
FMR311520501,25891501,148,2024-03-11,2024-03-11,141,0,95.27,Yes,No
FMR313520501,25891501,129,2024-03-13,2024-03-14,123,1,95.35,No,No
FMR311321601,25891501,221,2024-03-11,2024-03-11,221,0,100.0,Yes,Yes
FMR313601501,25891501,133,2024-03-13,2024-03-14,133,1,100.0,No,Yes
FMR312203501,25891501,164,2024-03-12,2024-03-12,164,0,100.0,Yes,Yes
FMR311121501,25891501,231,2024-03-11,2024-03-12,185,1,80.09,No,No
FMR311102602,25891501,248,2024-03-11,2024-03-11,248,0,100.0,Yes,Yes
FMR313421501,25891501,181,2024-03-13,2024-03-16,181,3,100.0,No,Yes
FMR312202501,25891501,154,2024-03-12,2024-03-12,154,0,100.0,Yes,Yes
FMR311301601,25891501,129,2024-03-11,2024-03-12,129,1,100.0,No,Yes
FMR312301501,25891501,224,2024-03-12,2024-03-12,224,0,100.0,Yes,Yes
FMR313702602,25891602,147,2024-03-13,2024-03-13,118,0,80.27,Yes,No
FMR311102602,25891602,97,2024-03-11,2024-03-11,87,0,89.69,Yes,No
FMR311621603,25891602,59,2024-03-11,2024-03-11,53,0,89.83,Yes,No
FMR313401602,25891602,164,2024-03-13,2024-03-13,164,0,100.0,Yes,Yes
FMR312521602,25891602,96,2024-03-12,2024-03-14,96,2,100.0,No,Yes
FMR312321602,25891602,182,2024-03-12,2024-03-12,173,0,95.05,Yes,No
FMR312402602,25891602,75,2024-03-12,2024-03-12,75,0,100.0,Yes,Yes
FMR313203602,25891602,62,2024-03-13,2024-03-14,62,1,100.0,No,Yes
FMR311201602,25891602,192,2024-03-11,2024-03-10,192,-1,100.0,Yes,Yes
FMR312121602,25891602,177,2024-03-12,2024-03-15,177,3,100.0,No,Yes
FMR312622602,25891602,139,2024-03-12,2024-03-12,139,0,100.0,Yes,Yes
FMR311902602,25891602,88,2024-03-11,2024-03-12,88,1,100.0,No,Yes
FMR312902602,25891602,112,2024-03-12,2024-03-12,112,0,100.0,Yes,Yes
FMR313902602,25891602,170,2024-03-13,2024-03-14,170,1,100.0,No,Yes
FMR312220602,25891602,117,2024-03-12,2024-03-12,117,0,100.0,Yes,Yes
FMR313220602,25891602,140,2024-03-13,2024-03-13,140,0,100.0,Yes,Yes
FMR311101602,25891602,95,2024-03-11,2024-03-11,76,0,80.0,Yes,No
FMR313421602,25891602,192,2024-03-13,2024-03-15,192,2,100.0,No,Yes
FMR311422602,25891602,56,2024-03-11,2024-03-13,56,2,100.0,No,Yes
FMR311220503,25891101,312,2024-03-11,2024-03-11,250,0,80.13,Yes,No
FMR312220602,25891101,431,2024-03-12,2024-03-12,431,0,100.0,Yes,Yes
FMR312521101,25891101,368,2024-03-12,2024-03-15,368,3,100.0,No,Yes
FMR313101402,25891101,424,2024-03-13,2024-03-13,424,0,100.0,Yes,Yes
FMR313303202,25891101,433,2024-03-13,2024-03-13,433,0,100.0,Yes,Yes
FMR312603402,25891101,365,2024-03-12,2024-03-12,365,0,100.0,Yes,Yes
FMR312703101,25891101,416,2024-03-12,2024-03-13,416,1,100.0,No,Yes
FMR312321602,25891101,435,2024-03-12,2024-03-12,435,0,100.0,Yes,Yes
FMR313721103,25891101,443,2024-03-13,2024-03-13,443,0,100.0,Yes,Yes
FMR313903101,25891101,414,2024-03-13,2024-03-15,373,2,90.1,No,No
FMR313320601,25891101,320,2024-03-13,2024-03-13,320,0,100.0,Yes,Yes
FMR313103402,25891101,387,2024-03-13,2024-03-13,310,0,80.1,Yes,No
FMR312601503,25891101,435,2024-03-12,2024-03-12,435,0,100.0,Yes,Yes
FMR313403403,25891101,468,2024-03-13,2024-03-13,468,0,100.0,Yes,Yes
FMR312401403,25891101,453,2024-03-12,2024-03-12,430,0,94.92,Yes,No
FMR312102101,25891101,353,2024-03-12,2024-03-13,353,1,100.0,No,Yes
FMR312420101,25891101,306,2024-03-12,2024-03-15,306,3,100.0,No,Yes
FMR313622101,25891101,339,2024-03-13,2024-03-16,339,3,100.0,No,Yes
FMR313320601,25891601,140,2024-03-13,2024-03-13,126,0,90.0,Yes,No
FMR311520501,25891101,308,2024-03-11,2024-03-11,277,0,89.94,Yes,No
FMR313603401,25891401,291,2024-03-13,2024-03-14,262,1,90.03,No,No
FMR311402502,25891401,362,2024-03-11,2024-03-11,344,0,95.03,Yes,No
FMR313121401,25891401,483,2024-03-13,2024-03-15,483,2,100.0,No,Yes
FMR312501401,25891401,217,2024-03-12,2024-03-14,217,2,100.0,No,Yes
FMR312522401,25891401,483,2024-03-12,2024-03-13,386,1,79.92,No,No
FMR311721401,25891401,467,2024-03-11,2024-03-12,467,1,100.0,No,Yes
FMR312303401,25891401,264,2024-03-12,2024-03-12,238,0,90.15,Yes,No
FMR312422401,25891401,406,2024-03-12,2024-03-13,406,1,100.0,No,Yes
FMR313401602,25891401,220,2024-03-13,2024-03-13,220,0,100.0,Yes,Yes
FMR313720502,25891401,458,2024-03-13,2024-03-13,458,0,100.0,Yes,Yes
FMR313201502,25891401,428,2024-03-13,2024-03-13,428,0,100.0,Yes,Yes
FMR313103402,25891401,243,2024-03-13,2024-03-13,243,0,100.0,Yes,Yes
FMR311421401,25891401,333,2024-03-11,2024-03-11,333,0,100.0,Yes,Yes
FMR311420401,25891401,202,2024-03-11,2024-03-14,202,3,100.0,No,Yes
FMR311401403,25891201,232,2024-03-11,2024-03-11,232,0,100.0,Yes,Yes
FMR312521602,25891401,498,2024-03-12,2024-03-14,498,2,100.0,No,Yes
FMR311220503,25891401,323,2024-03-11,2024-03-11,323,0,100.0,Yes,Yes
FMR313220401,25891401,395,2024-03-13,2024-03-14,375,1,94.94,No,No
FMR311403502,25891401,410,2024-03-11,2024-03-11,410,0,100.0,Yes,Yes
FMR313420603,25891603,51,2024-03-13,2024-03-14,51,1,100.0,No,Yes
FMR311522603,25891603,113,2024-03-11,2024-03-12,113,1,100.0,No,Yes
FMR313402603,25891603,90,2024-03-13,2024-03-13,90,0,100.0,Yes,Yes
FMR311703603,25891603,134,2024-03-11,2024-03-11,134,0,100.0,Yes,Yes
FMR311702603,25891603,175,2024-03-11,2024-03-11,157,0,89.71,Yes,No
FMR311203603,25891603,114,2024-03-11,2024-03-11,108,0,94.74,Yes,No
FMR313601603,25891603,93,2024-03-13,2024-03-13,88,0,94.62,Yes,No
FMR311202603,25891603,169,2024-03-11,2024-03-11,169,0,100.0,Yes,Yes
FMR312721603,25891603,156,2024-03-12,2024-03-12,156,0,100.0,Yes,Yes
FMR311621603,25891603,149,2024-03-11,2024-03-11,149,0,100.0,Yes,Yes
FMR312102503,25891202,383,2024-03-12,2024-03-12,383,0,100.0,Yes,Yes
FMR313102601,25891202,326,2024-03-13,2024-03-13,310,0,95.09,Yes,No
FMR313702602,25891202,296,2024-03-13,2024-03-13,281,0,94.93,Yes,No
FMR313221202,25891202,225,2024-03-13,2024-03-13,225,0,100.0,Yes,Yes
FMR311420202,25891202,373,2024-03-11,2024-03-11,373,0,100.0,Yes,Yes
FMR312903202,25891202,406,2024-03-12,2024-03-11,365,-1,89.9,Yes,No
FMR313703302,25891202,163,2024-03-13,2024-03-13,155,0,95.09,Yes,No
FMR313303202,25891202,317,2024-03-13,2024-03-13,317,0,100.0,Yes,Yes
FMR312421503,25891202,203,2024-03-12,2024-03-13,193,1,95.07,No,No
FMR312101502,25891202,224,2024-03-12,2024-03-12,224,0,100.0,Yes,Yes
FMR312503503,25891202,214,2024-03-12,2024-03-12,214,0,100.0,Yes,Yes
FMR312201202,25891202,435,2024-03-12,2024-03-12,391,0,89.89,Yes,No
FMR313720502,25891202,143,2024-03-13,2024-03-13,143,0,100.0,Yes,Yes
FMR312603402,25891303,59,2024-03-12,2024-03-12,59,0,100.0,Yes,Yes
FMR313103303,25891303,41,2024-03-13,2024-03-16,41,3,100.0,No,Yes
FMR313201502,25891303,85,2024-03-13,2024-03-13,85,0,100.0,Yes,Yes
FMR313601603,25891303,67,2024-03-13,2024-03-13,60,0,89.55,Yes,No
FMR311401303,25891303,56,2024-03-11,2024-03-12,45,1,80.36,No,No
FMR313401602,25891303,99,2024-03-13,2024-03-13,99,0,100.0,Yes,Yes
FMR311720303,25891303,31,2024-03-11,2024-03-12,31,1,100.0,No,Yes
FMR313420603,25891303,94,2024-03-13,2024-03-14,94,1,100.0,No,Yes
FMR313421602,25891303,31,2024-03-13,2024-03-15,28,2,90.32,No,No
FMR311622303,25891303,82,2024-03-11,2024-03-11,82,0,100.0,Yes,Yes
FMR311122303,25891303,38,2024-03-11,2024-03-10,30,-1,78.95,Yes,No
FMR313220602,25891303,84,2024-03-13,2024-03-13,84,0,100.0,Yes,Yes
FMR313101402,25891303,95,2024-03-13,2024-03-13,95,0,100.0,Yes,Yes
FMR311402303,25891303,93,2024-03-11,2024-03-12,93,1,100.0,No,Yes
FMR311621603,25891303,38,2024-03-11,2024-03-11,38,0,100.0,Yes,Yes
FMR312521602,25891303,61,2024-03-12,2024-03-14,61,2,100.0,No,Yes
FMR313521303,25891303,25,2024-03-13,2024-03-15,23,2,92.0,No,No
FMR312220601,25891601,188,2024-03-12,2024-03-13,188,1,100.0,No,Yes
FMR311301601,25891601,161,2024-03-11,2024-03-12,161,1,100.0,No,Yes
FMR311321601,25891601,93,2024-03-11,2024-03-11,93,0,100.0,Yes,Yes
FMR311621603,25891601,68,2024-03-11,2024-03-11,68,0,100.0,Yes,Yes
FMR313621601,25891601,65,2024-03-13,2024-03-13,65,0,100.0,Yes,Yes
FMR311320601,25891601,141,2024-03-11,2024-03-11,141,0,100.0,Yes,Yes
FMR313102601,25891601,164,2024-03-13,2024-03-13,156,0,95.12,Yes,No
FMR311203603,25891601,70,2024-03-11,2024-03-11,70,0,100.0,Yes,Yes
FMR312220402,25891402,376,2024-03-12,2024-03-11,376,-1,100.0,Yes,Yes
FMR313103402,25891402,241,2024-03-13,2024-03-13,229,0,95.02,Yes,No
FMR311320402,25891402,254,2024-03-11,2024-03-12,203,1,79.92,No,No
FMR312603402,25891402,341,2024-03-12,2024-03-12,273,0,80.06,Yes,No
FMR312301402,25891402,289,2024-03-12,2024-03-14,260,2,89.97,No,No
FMR312721603,25891402,218,2024-03-12,2024-03-12,174,0,79.82,Yes,No
FMR313601603,25891402,422,2024-03-13,2024-03-13,422,0,100.0,Yes,Yes
FMR311503402,25891402,366,2024-03-11,2024-03-11,366,0,100.0,Yes,Yes
FMR313503402,25891402,236,2024-03-13,2024-03-13,189,0,80.08,Yes,No
FMR311902602,25891402,232,2024-03-11,2024-03-12,232,1,100.0,No,Yes
FMR311403402,25891402,340,2024-03-11,2024-03-13,340,2,100.0,No,Yes
FMR311321601,25891402,227,2024-03-11,2024-03-11,227,0,100.0,Yes,Yes
FMR313101402,25891402,341,2024-03-13,2024-03-13,341,0,100.0,Yes,Yes
FMR313121601,25891402,484,2024-03-13,2024-03-13,484,0,100.0,Yes,Yes
FMR313621402,25891402,237,2024-03-13,2024-03-15,237,2,100.0,No,Yes
FMR312622602,25891402,331,2024-03-12,2024-03-12,314,0,94.86,Yes,No
FMR313421402,25891402,480,2024-03-13,2024-03-14,432,1,90.0,No,No
FMR313102601,25891402,446,2024-03-13,2024-03-13,446,0,100.0,Yes,Yes
FMR312603402,25891201,500,2024-03-12,2024-03-12,500,0,100.0,Yes,Yes
FMR313121502,25891201,288,2024-03-13,2024-03-16,288,3,100.0,No,Yes
FMR313122502,25891201,453,2024-03-13,2024-03-14,453,1,100.0,No,Yes
FMR312601503,25891201,267,2024-03-12,2024-03-12,214,0,80.15,Yes,No
FMR313601603,25891201,160,2024-03-13,2024-03-13,152,0,95.0,Yes,No
FMR312301501,25891201,459,2024-03-12,2024-03-12,413,0,89.98,Yes,No
FMR313202303,25891103,351,2024-03-13,2024-03-13,351,0,100.0,Yes,Yes
FMR312321601,25891103,483,2024-03-12,2024-03-12,483,0,100.0,Yes,Yes
FMR314221601,25891601,122,2024-03-14,2024-03-14,110,0,90.16,Yes,No
FMR314703601,25891601,195,2024-03-14,2024-03-14,195,0,100.0,Yes,Yes
FMR312522601,25891601,145,2024-03-12,2024-03-13,145,1,100.0,No,Yes
FMR313601601,25891601,127,2024-03-13,2024-03-13,114,0,89.76,Yes,No
FMR313520601,25891601,161,2024-03-13,2024-03-15,153,2,95.03,No,No
FMR314902601,25891601,111,2024-03-14,2024-03-14,89,0,80.18,Yes,No
FMR313521603,25891601,197,2024-03-13,2024-03-14,197,1,100.0,No,Yes
FMR312103601,25891601,97,2024-03-12,2024-03-12,97,0,100.0,Yes,Yes
FMR312201601,25891601,117,2024-03-12,2024-03-13,117,1,100.0,No,Yes
FMR314121601,25891601,130,2024-03-14,2024-03-15,130,1,100.0,No,Yes
FMR314422601,25891601,181,2024-03-14,2024-03-15,181,1,100.0,No,Yes
FMR313220601,25891601,72,2024-03-13,2024-03-13,72,0,100.0,Yes,Yes
FMR312321601,25891601,190,2024-03-12,2024-03-12,190,0,100.0,Yes,Yes
FMR314421601,25891601,171,2024-03-14,2024-03-17,162,3,94.74,No,No
FMR312102601,25891601,157,2024-03-12,2024-03-13,157,1,100.0,No,Yes
FMR312203601,25891601,116,2024-03-12,2024-03-12,116,0,100.0,Yes,Yes
FMR314203603,25891601,54,2024-03-14,2024-03-14,54,0,100.0,Yes,Yes
FMR313420601,25891601,102,2024-03-13,2024-03-14,102,1,100.0,No,Yes
FMR314103603,25891402,383,2024-03-14,2024-03-14,383,0,100.0,Yes,Yes
FMR313501402,25891402,365,2024-03-13,2024-03-12,365,-1,100.0,Yes,Yes
FMR312402502,25891402,289,2024-03-12,2024-03-12,289,0,100.0,Yes,Yes
FMR314420402,25891402,357,2024-03-14,2024-03-16,357,2,100.0,No,Yes
FMR314320402,25891402,260,2024-03-14,2024-03-17,247,3,95.0,No,No
FMR314303402,25891402,276,2024-03-14,2024-03-14,276,0,100.0,Yes,Yes
FMR313720501,25891402,344,2024-03-13,2024-03-13,327,0,95.06,Yes,No
FMR313422402,25891402,276,2024-03-13,2024-03-16,276,3,100.0,No,Yes
FMR312203601,25891402,436,2024-03-12,2024-03-12,436,0,100.0,Yes,Yes
FMR314403502,25891402,380,2024-03-14,2024-03-14,380,0,100.0,Yes,Yes
FMR312521402,25891402,463,2024-03-12,2024-03-13,463,1,100.0,No,Yes
FMR314521402,25891402,455,2024-03-14,2024-03-13,455,-1,100.0,Yes,Yes
FMR312321601,25891402,262,2024-03-12,2024-03-12,262,0,100.0,Yes,Yes
