order_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FMR310122402,25891402,421,"Thursday, March 10, 2022","Sunday, March 13, 2022",421
FMR312202402,25891402,253,"Saturday, March 12, 2022","Saturday, March 12, 2022",253
FMR310603603,25891201,446,"Thursday, March 10, 2022","Thursday, March 10, 2022",446
FMR311603201,25891201,281,"Friday, March 11, 2022","Thursday, March 10, 2022",253
FMR312121201,25891201,442,"Saturday, March 12, 2022","Tuesday, March 15, 2022",442
FMR311122201,25891201,399,"Friday, March 11, 2022","Thursday, March 10, 2022",319
FMR310621501,25891201,246,"Thursday, March 10, 2022","Thursday, March 10, 2022",234
FMR312420502,25891201,143,"Saturday, March 12, 2022","Monday, March 14, 2022",136
FMR311521601,25891201,151,"Friday, March 11, 2022","Sunday, March 13, 2022",151
FMR310320502,25891201,352,"Thursday, March 10, 2022","Thursday, March 10, 2022",317
FMR312321503,25891201,132,"Saturday, March 12, 2022","Saturday, March 12, 2022",132
FMR310721602,25891201,293,"Thursday, March 10, 2022","Friday, March 11, 2022",293
FMR310220302,25891201,135,"Thursday, March 10, 2022","Thursday, March 10, 2022",135
FMR310221201,25891201,466,"Thursday, March 10, 2022","Thursday, March 10, 2022",466
FMR310203601,25891201,227,"Thursday, March 10, 2022","Thursday, March 10, 2022",227
FMR310520201,25891201,385,"Thursday, March 10, 2022","Friday, March 11, 2022",347
FMR311101501,25891201,165,"Friday, March 11, 2022","Friday, March 11, 2022",165
FMR312422501,25891501,107,"Saturday, March 12, 2022","Monday, March 14, 2022",107
FMR310902603,25891501,237,"Thursday, March 10, 2022","Saturday, March 12, 2022",237
FMR310401501,25891501,188,"Thursday, March 10, 2022","Wednesday, March 9, 2022",188
FMR310121601,25891501,214,"Thursday, March 10, 2022","Sunday, March 13, 2022",214
FMR310621501,25891501,198,"Thursday, March 10, 2022","Thursday, March 10, 2022",198
FMR310320502,25891501,104,"Thursday, March 10, 2022","Thursday, March 10, 2022",104
FMR312221501,25891501,129,"Saturday, March 12, 2022","Friday, March 11, 2022",116
FMR311101501,25891501,219,"Friday, March 11, 2022","Friday, March 11, 2022",219
FMR312103501,25891501,206,"Saturday, March 12, 2022","Saturday, March 12, 2022",185
FMR312521501,25891501,199,"Saturday, March 12, 2022","Sunday, March 13, 2022",189
FMR312421501,25891501,137,"Saturday, March 12, 2022","Sunday, March 13, 2022",130
FMR312622501,25891501,156,"Saturday, March 12, 2022","Monday, March 14, 2022",156
FMR312102602,25891602,73,"Saturday, March 12, 2022","Saturday, March 12, 2022",73
FMR312401602,25891602,111,"Saturday, March 12, 2022","Saturday, March 12, 2022",111
FMR310420602,25891602,154,"Thursday, March 10, 2022","Friday, March 11, 2022",146
FMR311203602,25891602,170,"Friday, March 11, 2022","Friday, March 11, 2022",170
FMR311601602,25891602,106,"Friday, March 11, 2022","Friday, March 11, 2022",106
FMR312601602,25891602,148,"Saturday, March 12, 2022","Saturday, March 12, 2022",141
FMR312320602,25891602,135,"Saturday, March 12, 2022","Saturday, March 12, 2022",135
FMR310622602,25891602,52,"Thursday, March 10, 2022","Thursday, March 10, 2022",52
FMR311622602,25891602,164,"Friday, March 11, 2022","Friday, March 11, 2022",164
FMR310101602,25891602,68,"Thursday, March 10, 2022","Thursday, March 10, 2022",68
FMR312101602,25891602,98,"Saturday, March 12, 2022","Saturday, March 12, 2022",98
FMR311603602,25891602,176,"Friday, March 11, 2022","Friday, March 11, 2022",158
FMR312603603,25891602,125,"Saturday, March 12, 2022","Saturday, March 12, 2022",125
FMR310721602,25891602,167,"Thursday, March 10, 2022","Friday, March 11, 2022",167
FMR310501602,25891602,161,"Thursday, March 10, 2022","Thursday, March 10, 2022",161
FMR310521101,25891101,337,"Thursday, March 10, 2022","Saturday, March 12, 2022",337
FMR310522101,25891101,301,"Thursday, March 10, 2022","Thursday, March 10, 2022",301
FMR311101501,25891101,399,"Friday, March 11, 2022","Friday, March 11, 2022",399
FMR312101602,25891101,328,"Saturday, March 12, 2022","Saturday, March 12, 2022",328
FMR310303502,25891101,478,"Thursday, March 10, 2022","Thursday, March 10, 2022",478
FMR312203103,25891101,303,"Saturday, March 12, 2022","Saturday, March 12, 2022",242
FMR310902502,25891101,478,"Thursday, March 10, 2022","Thursday, March 10, 2022",478
FMR310122402,25891101,395,"Thursday, March 10, 2022","Sunday, March 13, 2022",375
FMR312421102,25891101,492,"Saturday, March 12, 2022","Monday, March 14, 2022",443
FMR310621501,25891101,379,"Thursday, March 10, 2022","Thursday, March 10, 2022",379
FMR312621603,25891101,485,"Saturday, March 12, 2022","Saturday, March 12, 2022",485
FMR310503601,25891101,321,"Thursday, March 10, 2022","Thursday, March 10, 2022",321
FMR311422303,25891101,342,"Friday, March 11, 2022","Saturday, March 12, 2022",342
FMR310603603,25891203,415,"Thursday, March 10, 2022","Thursday, March 10, 2022",415
FMR311902503,25891401,476,"Friday, March 11, 2022","Friday, March 11, 2022",476
FMR310621501,25891401,464,"Thursday, March 10, 2022","Thursday, March 10, 2022",418
FMR312621603,25891401,299,"Saturday, March 12, 2022","Saturday, March 12, 2022",299
FMR311503503,25891401,471,"Friday, March 11, 2022","Saturday, March 12, 2022",471
FMR312202401,25891401,358,"Saturday, March 12, 2022","Friday, March 11, 2022",358
FMR310903401,25891401,222,"Thursday, March 10, 2022","Thursday, March 10, 2022",211
FMR312703603,25891401,313,"Saturday, March 12, 2022","Saturday, March 12, 2022",313
FMR310301401,25891401,240,"Thursday, March 10, 2022","Thursday, March 10, 2022",240
FMR310522601,25891401,440,"Thursday, March 10, 2022","Friday, March 11, 2022",440
FMR310721401,25891401,445,"Thursday, March 10, 2022","Saturday, March 12, 2022",423
FMR310303502,25891401,313,"Thursday, March 10, 2022","Thursday, March 10, 2022",313
FMR310601603,25891401,366,"Thursday, March 10, 2022","Thursday, March 10, 2022",348
FMR312601602,25891401,437,"Saturday, March 12, 2022","Saturday, March 12, 2022",415
FMR310103601,25891401,471,"Thursday, March 10, 2022","Thursday, March 10, 2022",471
FMR312103501,25891401,445,"Saturday, March 12, 2022","Saturday, March 12, 2022",356
FMR311221401,25891401,333,"Friday, March 11, 2022","Friday, March 11, 2022",333
FMR311321401,25891401,240,"Friday, March 11, 2022","Friday, March 11, 2022",240
FMR312221502,25891401,263,"Saturday, March 12, 2022","Saturday, March 12, 2022",263
FMR310501603,25891603,192,"Thursday, March 10, 2022","Wednesday, March 9, 2022",192
FMR310603603,25891603,180,"Thursday, March 10, 2022","Thursday, March 10, 2022",180
FMR312603603,25891603,77,"Saturday, March 12, 2022","Saturday, March 12, 2022",77
FMR310403603,25891603,139,"Thursday, March 10, 2022","Thursday, March 10, 2022",139
FMR311420603,25891603,178,"Friday, March 11, 2022","Saturday, March 12, 2022",178
FMR310521603,25891603,126,"Thursday, March 10, 2022","Thursday, March 10, 2022",126
FMR311402603,25891603,134,"Friday, March 11, 2022","Friday, March 11, 2022",134
FMR311903603,25891603,85,"Friday, March 11, 2022","Thursday, March 10, 2022",85
FMR310902603,25891603,95,"Thursday, March 10, 2022","Saturday, March 12, 2022",95
FMR312703603,25891603,170,"Saturday, March 12, 2022","Saturday, March 12, 2022",170
FMR310303603,25891603,65,"Thursday, March 10, 2022","Sunday, March 13, 2022",65
FMR312303603,25891603,150,"Saturday, March 12, 2022","Saturday, March 12, 2022",150
FMR312203603,25891603,148,"Saturday, March 12, 2022","Sunday, March 13, 2022",133
FMR310601603,25891603,151,"Thursday, March 10, 2022","Thursday, March 10, 2022",121
FMR311103603,25891603,172,"Friday, March 11, 2022","Saturday, March 12, 2022",155
FMR310202603,25891603,179,"Thursday, March 10, 2022","Thursday, March 10, 2022",170
FMR311201603,25891603,120,"Friday, March 11, 2022","Friday, March 11, 2022",120
FMR312621603,25891603,161,"Saturday, March 12, 2022","Saturday, March 12, 2022",145
FMR311102202,25891202,210,"Friday, March 11, 2022","Sunday, March 13, 2022",189
FMR311402603,25891202,291,"Friday, March 11, 2022","Friday, March 11, 2022",291
FMR311702503,25891202,484,"Friday, March 11, 2022","Friday, March 11, 2022",484
FMR312702303,25891202,145,"Saturday, March 12, 2022","Saturday, March 12, 2022",138
FMR312622403,25891202,420,"Saturday, March 12, 2022","Saturday, March 12, 2022",378
FMR310122202,25891202,204,"Thursday, March 10, 2022","Saturday, March 12, 2022",194
FMR311122202,25891202,317,"Friday, March 11, 2022","Sunday, March 13, 2022",285
FMR312320602,25891202,148,"Saturday, March 12, 2022","Saturday, March 12, 2022",148
FMR311903303,25891202,206,"Friday, March 11, 2022","Friday, March 11, 2022",206
FMR311403202,25891202,447,"Friday, March 11, 2022","Saturday, March 12, 2022",447
FMR312403202,25891202,258,"Saturday, March 12, 2022","Saturday, March 12, 2022",258
FMR311422303,25891202,196,"Friday, March 11, 2022","Saturday, March 12, 2022",196
FMR311721502,25891202,205,"Friday, March 11, 2022","Saturday, March 12, 2022",205
FMR312601602,25891202,233,"Saturday, March 12, 2022","Saturday, March 12, 2022",221
FMR310220302,25891202,232,"Thursday, March 10, 2022","Thursday, March 10, 2022",232
FMR312520202,25891202,343,"Saturday, March 12, 2022","Saturday, March 12, 2022",309
FMR310720503,25891202,325,"Thursday, March 10, 2022","Thursday, March 10, 2022",325
FMR312720202,25891202,182,"Saturday, March 12, 2022","Saturday, March 12, 2022",182
FMR310522202,25891202,323,"Thursday, March 10, 2022","Wednesday, March 9, 2022",323
FMR310203601,25891303,84,"Thursday, March 10, 2022","Thursday, March 10, 2022",67
FMR310603303,25891303,95,"Thursday, March 10, 2022","Wednesday, March 9, 2022",95
FMR311422303,25891303,100,"Friday, March 11, 2022","Saturday, March 12, 2022",100
FMR310103601,25891303,72,"Thursday, March 10, 2022","Thursday, March 10, 2022",72
FMR312103501,25891303,26,"Saturday, March 12, 2022","Saturday, March 12, 2022",25
FMR311721402,25891303,55,"Friday, March 11, 2022","Friday, March 11, 2022",55
FMR312703603,25891303,90,"Saturday, March 12, 2022","Saturday, March 12, 2022",90
FMR312303603,25891303,31,"Saturday, March 12, 2022","Saturday, March 12, 2022",31
FMR312401602,25891303,75,"Saturday, March 12, 2022","Saturday, March 12, 2022",75
FMR310421303,25891303,26,"Thursday, March 10, 2022","Thursday, March 10, 2022",23
FMR310622602,25891303,81,"Thursday, March 10, 2022","Thursday, March 10, 2022",81
FMR311320502,25891303,49,"Friday, March 11, 2022","Friday, March 11, 2022",49
FMR312702303,25891303,83,"Saturday, March 12, 2022","Saturday, March 12, 2022",75
FMR310202603,25891303,25,"Thursday, March 10, 2022","Thursday, March 10, 2022",25
FMR310503601,25891303,75,"Thursday, March 10, 2022","Thursday, March 10, 2022",75
FMR310101403,25891303,31,"Thursday, March 10, 2022","Friday, March 11, 2022",31
FMR311903303,25891303,34,"Friday, March 11, 2022","Friday, March 11, 2022",31
FMR310621303,25891303,80,"Thursday, March 10, 2022","Wednesday, March 9, 2022",72
FMR313621601,25891502,176,"Sunday, March 13, 2022","Sunday, March 13, 2022",176
FMR312422502,25891203,350,"Saturday, March 12, 2022","Saturday, March 12, 2022",280
FMR313101402,25891203,337,"Sunday, March 13, 2022","Sunday, March 13, 2022",337
FMR312703203,25891203,421,"Saturday, March 12, 2022","Saturday, March 12, 2022",400
FMR313703302,25891203,269,"Sunday, March 13, 2022","Sunday, March 13, 2022",242
FMR311521203,25891203,418,"Friday, March 11, 2022","Saturday, March 12, 2022",418
FMR312521203,25891203,479,"Saturday, March 12, 2022","Sunday, March 13, 2022",455
FMR313521203,25891203,173,"Sunday, March 13, 2022","Monday, March 14, 2022",173
FMR311420203,25891203,472,"Friday, March 11, 2022","Sunday, March 13, 2022",472
FMR312522401,25891203,327,"Saturday, March 12, 2022","Sunday, March 13, 2022",327
FMR311301502,25891203,268,"Friday, March 11, 2022","Friday, March 11, 2022",268
FMR313301203,25891203,331,"Sunday, March 13, 2022","Sunday, March 13, 2022",331
FMR313202203,25891203,257,"Sunday, March 13, 2022","Saturday, March 12, 2022",231
FMR312503503,25891203,391,"Saturday, March 12, 2022","Saturday, March 12, 2022",391
FMR312201203,25891203,497,"Saturday, March 12, 2022","Sunday, March 13, 2022",497
FMR313321302,25891203,266,"Sunday, March 13, 2022","Sunday, March 13, 2022",213
FMR312601503,25891203,452,"Saturday, March 12, 2022","Saturday, March 12, 2022",362
FMR313601603,25891203,340,"Sunday, March 13, 2022","Sunday, March 13, 2022",323
FMR313902203,25891203,285,"Sunday, March 13, 2022","Sunday, March 13, 2022",285
FMR313903503,25891203,135,"Sunday, March 13, 2022","Sunday, March 13, 2022",121
FMR312622602,25891302,95,"Saturday, March 12, 2022","Saturday, March 12, 2022",95
FMR311320601,25891302,100,"Friday, March 11, 2022","Friday, March 11, 2022",100
FMR313320302,25891302,35,"Sunday, March 13, 2022","Saturday, March 12, 2022",33
FMR311321601,25891302,77,"Friday, March 11, 2022","Friday, March 11, 2022",77
FMR312321302,25891302,44,"Saturday, March 12, 2022","Sunday, March 13, 2022",40
FMR313321302,25891302,35,"Sunday, March 13, 2022","Sunday, March 13, 2022",35
FMR312520601,25891302,90,"Saturday, March 12, 2022","Saturday, March 12, 2022",81
FMR311902601,25891302,65,"Friday, March 11, 2022","Friday, March 11, 2022",65
FMR313902602,25891302,36,"Sunday, March 13, 2022","Monday, March 14, 2022",36
FMR311521302,25891302,85,"Friday, March 11, 2022","Monday, March 14, 2022",85
FMR312521302,25891302,39,"Saturday, March 12, 2022","Friday, March 11, 2022",39
FMR313103402,25891302,37,"Sunday, March 13, 2022","Sunday, March 13, 2022",33
FMR311202603,25891302,79,"Friday, March 11, 2022","Friday, March 11, 2022",71
FMR311401403,25891302,48,"Friday, March 11, 2022","Friday, March 11, 2022",46
FMR313703302,25891302,47,"Sunday, March 13, 2022","Sunday, March 13, 2022",47
FMR311601503,25891302,27,"Friday, March 11, 2022","Friday, March 11, 2022",24
FMR312601503,25891302,55,"Saturday, March 12, 2022","Saturday, March 12, 2022",52
FMR313121401,25891302,59,"Sunday, March 13, 2022","Tuesday, March 15, 2022",47
FMR313903503,25891302,37,"Sunday, March 13, 2022","Sunday, March 13, 2022",30
FMR312503503,25891302,28,"Saturday, March 12, 2022","Saturday, March 12, 2022",28
FMR311301601,25891302,46,"Friday, March 11, 2022","Saturday, March 12, 2022",46
FMR311703603,25891301,56,"Friday, March 11, 2022","Friday, March 11, 2022",56
FMR313102601,25891301,42,"Sunday, March 13, 2022","Sunday, March 13, 2022",42
FMR312320301,25891301,80,"Saturday, March 12, 2022","Saturday, March 12, 2022",80
FMR311101602,25891301,81,"Friday, March 11, 2022","Friday, March 11, 2022",81
FMR311720301,25891301,49,"Friday, March 11, 2022","Sunday, March 13, 2022",49
FMR312103503,25891301,27,"Saturday, March 12, 2022","Saturday, March 12, 2022",27
FMR312321602,25891301,95,"Saturday, March 12, 2022","Saturday, March 12, 2022",95
FMR313501301,25891301,94,"Sunday, March 13, 2022","Sunday, March 13, 2022",94
FMR311601301,25891301,35,"Friday, March 11, 2022","Thursday, March 10, 2022",28
FMR313220602,25891301,100,"Sunday, March 13, 2022","Sunday, March 13, 2022",100
FMR313401301,25891301,26,"Sunday, March 13, 2022","Monday, March 14, 2022",26
FMR313721102,25891102,347,"Sunday, March 13, 2022","Tuesday, March 15, 2022",347
FMR311521401,25891102,303,"Friday, March 11, 2022","Friday, March 11, 2022",303
FMR312520102,25891102,453,"Saturday, March 12, 2022","Tuesday, March 15, 2022",430
FMR313622403,25891102,495,"Sunday, March 13, 2022","Sunday, March 13, 2022",495
FMR311121102,25891102,467,"Friday, March 11, 2022","Sunday, March 13, 2022",467
FMR313422102,25891102,383,"Sunday, March 13, 2022","Sunday, March 13, 2022",364
FMR311503402,25891102,455,"Friday, March 11, 2022","Friday, March 11, 2022",432
FMR312720102,25891102,489,"Saturday, March 12, 2022","Saturday, March 12, 2022",465
FMR313103402,25891102,431,"Sunday, March 13, 2022","Sunday, March 13, 2022",431
FMR313320302,25891102,492,"Sunday, March 13, 2022","Saturday, March 12, 2022",492
FMR311903201,25891102,493,"Friday, March 11, 2022","Friday, March 11, 2022",493
FMR312903502,25891102,428,"Saturday, March 12, 2022","Saturday, March 12, 2022",428
FMR313903503,25891102,311,"Sunday, March 13, 2022","Sunday, March 13, 2022",249
FMR313702602,25891102,338,"Sunday, March 13, 2022","Sunday, March 13, 2022",321
FMR313220602,25891102,409,"Sunday, March 13, 2022","Sunday, March 13, 2022",409
FMR311201102,25891102,325,"Friday, March 11, 2022","Friday, March 11, 2022",325
FMR313201502,25891102,318,"Sunday, March 13, 2022","Sunday, March 13, 2022",318
FMR311122102,25891102,494,"Friday, March 11, 2022","Saturday, March 12, 2022",445
FMR313203102,25891102,489,"Sunday, March 13, 2022","Sunday, March 13, 2022",489
FMR311102502,25891502,160,"Friday, March 11, 2022","Thursday, March 10, 2022",160
FMR313122502,25891502,172,"Sunday, March 13, 2022","Monday, March 14, 2022",155
FMR312622602,25891502,213,"Saturday, March 12, 2022","Saturday, March 12, 2022",213
FMR313201502,25891502,233,"Sunday, March 13, 2022","Sunday, March 13, 2022",233
FMR311301502,25891502,165,"Friday, March 11, 2022","Friday, March 11, 2022",165
FMR311220503,25891502,204,"Friday, March 11, 2022","Friday, March 11, 2022",204
